age,gender,daily_screen_time_hours,phone_usage_hours,laptop_usage_hours,tablet_usage_hours,tv_usage_hours,social_media_hours,work_related_hours,entertainment_hours,gaming_hours,sleep_duration_hours,mood_rating,physical_activity_hours_per_week,location_type,uses_wellness_apps,eats_healthy,caffeine_intake_mg_per_day,mindfulness_minutes_per_day
35,1,6.9,0.6,0.4,1.9,2.2,1.5,3.4,1.3,3.1,7.1,7,4.3,Suburban,0,0,181.3,11.7
24,1,7.2,4.2,2.3,1.3,0.8,3.0,4.0,2.3,0.5,8.1,7,5.4,Rural,0,0,97.7,10.0
32,0,5.3,2.2,1.7,1.8,0.5,1.8,0.0,2.7,2.0,6.4,10,1.3,Suburban,0,1,137.7,4.0
17,0,6.6,3.0,2.7,1.2,1.9,0.0,1.7,2.3,0.0,5.6,7,1.6,Suburban,0,1,139.8,0.0
49,1,3.0,2.3,2.0,1.8,0.4,0.0,3.5,4.0,3.5,6.4,4,2.3,Rural,1,1,126.4,1.9
50,1,4.4,3.2,1.8,1.2,1.0,0.5,1.5,2.3,2.0,4.4,6,1.9,Rural,1,1,132.6,14.5
42,1,7.5,3.9,4.0,1.4,2.4,2.9,3.0,5.0,0.3,7.9,10,3.7,Suburban,1,1,191.5,12.3
21,1,7.0,1.5,2.2,0.0,0.0,3.0,3.0,4.1,1.7,6.1,6,0.8,Urban,0,0,147.1,17.7
46,1,5.2,3.4,1.9,0.5,0.1,2.4,1.3,1.6,2.3,5.6,7,6.0,Urban,1,0,165.0,12.8
56,1,7.6,2.3,1.1,1.0,0.0,2.4,2.5,2.6,0.3,5.7,9,6.5,Rural,0,0,65.6,15.9
47,1,6.3,5.0,0.8,1.0,0.6,3.7,2.6,1.2,0.7,6.5,6,5.2,Rural,1,0,62.6,16.1
64,0,5.0,1.3,2.8,1.0,1.6,2.4,3.1,2.0,0.2,6.6,10,4.0,Rural,1,1,102.8,10.2
34,1,5.6,1.5,2.7,1.2,0.9,2.8,0.0,3.6,1.7,6.3,1,2.8,Suburban,0,1,232.0,10.2
56,0,5.1,2.5,3.6,1.2,3.0,2.0,3.6,2.8,1.4,6.3,8,3.4,Urban,1,1,250.4,0.0
36,0,3.6,1.6,2.5,1.4,2.0,1.4,2.8,5.2,1.2,7.2,2,1.5,Urban,1,0,199.2,4.7
29,0,8.5,2.7,1.6,1.3,1.5,1.7,0.6,0.9,0.4,5.2,3,3.3,Urban,1,1,130.3,5.1
22,0,4.9,2.2,2.5,1.6,2.8,4.5,1.8,2.5,1.0,6.8,5,3.7,Suburban,1,0,171.3,9.1
42,0,4.3,3.1,1.9,1.6,0.2,0.7,3.0,1.8,0.5,6.1,6,1.3,Urban,1,0,213.1,2.6
58,0,2.9,4.5,2.9,1.1,2.4,2.4,0.7,2.1,1.7,4.1,7,6.2,Urban,1,1,242.7,17.5
35,0,0.7,3.1,3.3,2.0,1.3,0.2,0.9,2.6,0.1,5.2,4,2.8,Rural,1,0,92.5,2.9
44,0,7.4,3.2,1.8,1.7,1.0,1.3,2.0,1.6,0.4,5.5,3,0.9,Urban,0,0,160.2,18.8
29,0,7.6,1.4,3.8,0.6,2.1,2.9,1.5,3.7,2.0,8.5,9,2.6,Rural,1,1,133.9,2.3
62,0,8.4,2.8,3.2,1.2,1.1,0.0,2.3,4.8,0.8,7.0,4,1.8,Urban,0,1,179.3,5.2
63,1,5.7,2.4,2.0,0.1,1.7,3.1,3.0,0.0,3.0,6.8,9,1.3,Rural,1,0,152.6,4.6
29,1,5.4,4.0,2.7,0.2,1.4,4.5,2.3,4.3,1.4,5.9,9,6.1,Urban,1,1,100.0,6.0
26,1,5.0,1.9,2.3,0.8,1.8,2.4,2.0,5.8,0.0,5.9,3,3.0,Urban,0,1,169.7,19.4
21,0,5.2,1.7,2.0,0.6,1.0,3.5,3.0,2.7,0.0,5.1,3,5.1,Suburban,1,0,115.2,7.4
52,0,8.2,3.5,3.9,0.8,2.4,2.3,1.9,1.7,0.6,6.1,8,3.8,Rural,1,0,148.2,7.6
14,2,5.9,6.0,2.5,1.2,0.0,2.9,1.1,1.8,1.9,8.2,1,4.0,Urban,0,1,150.6,4.1
57,0,6.8,2.7,1.2,1.6,2.1,2.5,3.4,2.1,1.8,4.9,6,3.0,Suburban,0,0,234.4,7.9
37,0,5.1,3.3,1.0,1.6,0.0,1.4,0.0,3.1,0.7,5.8,6,2.1,Rural,0,0,166.0,11.7
51,1,8.6,4.4,1.0,1.2,0.7,1.3,2.1,1.9,2.4,7.6,9,5.6,Urban,1,1,145.5,8.3
21,0,2.2,3.8,2.5,0.5,2.0,3.4,1.6,2.4,1.5,7.6,2,4.3,Rural,0,1,186.2,8.8
34,0,3.6,3.8,1.7,0.7,0.0,1.9,0.9,1.3,0.9,5.6,8,2.6,Urban,1,0,105.8,18.1
55,2,6.8,2.9,2.3,1.3,1.7,1.8,2.4,1.9,2.4,7.9,7,5.0,Urban,0,0,155.0,12.2
58,1,9.5,2.9,2.9,0.6,0.1,1.8,2.6,2.0,0.4,6.0,2,6.0,Urban,0,1,181.7,0.8
16,0,5.5,1.9,4.0,0.4,0.5,2.4,1.0,2.5,1.8,5.1,1,3.7,Urban,0,0,179.4,9.3
38,0,4.3,3.7,1.7,1.2,0.5,0.6,0.3,0.6,1.9,8.3,4,6.1,Urban,0,1,123.5,5.7
41,0,8.0,3.7,0.6,1.0,0.2,1.8,0.4,2.1,1.8,6.6,2,2.0,Urban,0,1,168.2,14.2
57,0,6.6,4.1,3.8,0.9,0.0,2.4,4.2,2.2,1.0,6.3,3,1.2,Urban,0,0,184.0,10.8
46,0,8.6,2.3,0.5,1.6,3.6,0.5,4.3,2.7,2.1,6.7,2,2.3,Suburban,1,1,104.7,19.0
35,1,3.4,4.2,0.5,1.5,1.3,2.3,2.0,4.3,3.0,5.3,9,3.1,Suburban,0,1,119.8,4.1
49,0,8.4,4.7,3.8,1.9,0.3,0.9,0.4,2.4,1.0,5.8,4,6.1,Suburban,1,0,133.9,8.5
23,0,2.9,1.2,3.1,0.7,0.9,2.4,1.8,0.9,1.3,8.2,1,2.2,Urban,0,0,266.5,1.5
18,0,5.4,2.6,2.5,1.2,1.5,4.6,0.0,2.7,2.1,8.7,8,3.8,Rural,0,0,112.6,9.7
30,0,6.8,4.8,2.0,1.0,1.1,1.9,2.4,1.6,0.9,5.2,4,5.2,Urban,0,0,166.3,0.0
33,1,6.4,2.0,1.8,1.2,0.2,0.7,0.8,1.5,0.9,6.0,10,3.9,Urban,1,0,132.3,12.6
54,1,8.1,3.8,1.3,0.4,0.6,2.3,0.5,2.1,0.0,6.5,8,2.0,Suburban,0,0,103.1,9.6
48,2,2.3,3.0,1.7,0.3,2.7,2.6,3.2,1.8,0.0,6.7,8,0.4,Suburban,0,0,184.9,11.2
53,0,6.3,3.5,2.0,1.0,0.1,0.9,1.8,1.1,0.1,5.4,9,5.4,Urban,1,0,79.5,16.3
50,2,8.4,3.1,0.6,0.6,0.0,0.0,3.0,1.9,2.1,7.3,10,0.9,Urban,1,0,222.2,11.8
46,1,6.1,4.1,1.2,1.5,1.1,0.9,3.4,3.1,0.2,7.4,7,2.2,Rural,0,0,98.0,0.0
29,0,3.7,1.5,0.0,0.2,0.0,1.9,1.9,2.6,1.7,7.5,4,3.1,Suburban,1,0,116.7,5.6
49,0,8.0,1.6,2.1,0.3,0.6,1.5,2.0,1.2,2.7,7.4,2,5.5,Urban,1,0,178.6,9.4
37,2,4.7,5.2,2.1,0.8,0.2,3.3,3.3,1.4,1.4,6.6,6,5.0,Rural,1,1,187.6,7.4
50,1,4.4,6.2,3.8,0.2,0.3,2.6,1.4,2.7,0.3,7.7,4,3.3,Urban,0,0,161.7,8.4
24,0,4.1,3.0,2.4,1.8,1.6,2.1,3.4,1.2,1.1,7.2,6,5.4,Suburban,0,1,123.4,23.0
35,0,5.6,5.6,1.4,0.9,1.8,0.0,0.0,1.3,1.6,4.7,8,5.9,Urban,1,0,70.3,10.8
54,1,6.4,1.8,1.8,0.7,0.7,2.8,1.6,1.8,1.6,4.7,3,2.0,Urban,0,1,145.5,13.1
34,0,3.5,2.2,2.5,1.2,1.4,4.4,2.2,1.2,1.3,6.9,1,2.2,Urban,1,0,107.5,0.0
33,0,3.9,5.2,2.2,1.4,0.6,3.0,0.6,2.6,1.8,8.0,5,4.5,Suburban,0,1,270.6,16.0
39,2,4.6,4.2,2.6,1.1,1.9,1.2,2.4,2.1,2.2,7.0,3,6.4,Urban,0,0,156.7,32.8
43,0,4.1,5.4,2.4,1.0,0.0,1.8,2.2,4.3,0.7,7.2,6,1.6,Suburban,1,1,85.5,20.8
18,1,6.1,3.7,1.7,0.5,1.7,2.6,1.1,1.0,2.6,5.2,3,0.0,Rural,0,0,133.4,6.5
39,1,6.7,1.5,1.5,1.3,1.7,3.7,1.1,4.0,1.5,6.6,1,4.3,Suburban,0,0,187.9,28.2
52,1,6.4,3.3,1.4,1.7,3.8,1.2,1.0,2.8,0.0,7.9,9,5.7,Urban,1,0,208.1,10.2
46,1,6.5,4.8,1.1,0.9,0.0,1.4,0.1,4.4,1.0,7.0,5,3.3,Urban,0,1,134.5,12.5
24,0,9.3,2.8,0.9,0.6,4.2,1.9,3.9,4.3,1.0,6.6,2,8.3,Urban,1,1,144.1,7.9
57,1,6.8,2.6,3.8,1.1,2.3,1.8,1.7,1.9,2.3,7.2,2,1.3,Urban,0,0,178.2,7.7
19,2,7.6,3.7,2.1,1.0,3.3,3.0,0.4,0.7,0.6,6.8,9,1.5,Rural,0,1,103.2,0.0
22,2,5.2,2.2,1.8,0.4,2.4,2.3,1.9,2.3,1.3,7.9,1,1.5,Rural,0,1,167.4,16.3
57,0,7.9,3.4,1.5,0.7,0.6,0.3,2.3,0.0,0.0,6.8,10,3.2,Urban,1,1,164.3,7.6
29,2,5.1,3.1,2.4,1.9,2.2,1.2,1.0,3.4,0.4,6.5,3,3.2,Urban,0,1,176.7,8.5
38,0,6.8,2.3,3.2,0.3,0.8,1.2,1.6,2.7,2.0,5.2,10,1.5,Rural,0,0,148.1,12.2
33,0,3.3,4.5,2.7,0.7,1.4,0.0,3.6,1.7,0.0,8.0,7,5.2,Suburban,1,0,71.8,6.7
40,1,6.3,4.0,2.9,0.5,0.3,3.1,0.6,1.9,2.2,5.4,1,3.5,Suburban,1,1,161.4,12.1
58,0,4.0,2.5,1.4,0.6,0.8,2.2,1.3,1.2,2.3,6.8,2,0.9,Urban,1,0,106.2,19.6
14,0,7.9,3.0,2.0,0.8,2.4,1.4,0.0,2.5,2.4,7.5,6,4.2,Urban,0,1,236.3,13.2
55,0,7.8,2.6,1.4,1.2,1.9,3.1,4.2,1.2,2.7,8.6,9,2.2,Rural,0,1,237.7,8.8
13,0,5.1,2.0,2.1,1.7,2.5,2.4,2.8,2.5,2.0,6.8,9,3.2,Urban,1,1,92.8,9.0
63,0,10.1,0.5,3.3,1.1,0.1,0.5,1.9,3.0,1.6,8.2,8,4.8,Rural,1,0,107.2,11.6
48,0,5.4,2.3,2.4,0.7,0.0,2.7,1.1,3.3,1.8,6.5,3,5.0,Urban,1,0,34.6,3.3
63,1,2.8,2.1,3.6,1.8,2.6,3.6,1.1,3.1,1.3,5.8,2,4.8,Rural,1,0,186.8,11.7
38,2,4.4,3.2,1.7,0.0,2.5,1.8,1.7,2.1,0.8,9.8,1,3.1,Suburban,1,1,121.3,15.5
41,0,3.9,3.7,1.2,1.3,1.7,1.9,2.6,3.1,2.0,5.0,9,1.1,Urban,0,0,163.5,10.7
33,1,6.8,1.8,2.5,0.5,1.9,2.1,0.7,2.7,1.6,10.0,5,2.4,Urban,1,0,123.0,6.6
23,0,3.5,3.6,2.1,1.0,2.4,0.5,1.4,2.7,2.1,8.5,3,3.0,Suburban,1,0,69.9,7.7
52,1,4.9,1.6,2.3,1.3,1.7,2.2,3.0,1.2,1.0,5.8,10,6.1,Urban,1,0,160.5,15.2
23,0,6.6,2.8,2.2,0.2,2.0,0.9,3.9,0.9,1.1,7.3,10,1.9,Suburban,1,0,214.4,1.2
48,0,6.3,2.1,1.5,1.1,2.3,2.0,2.7,2.8,1.4,4.8,5,3.4,Urban,0,0,148.6,3.5
61,1,6.0,4.1,2.2,1.1,1.4,2.2,1.2,3.1,1.1,7.2,3,0.5,Urban,1,0,98.7,0.0
51,2,6.3,3.2,3.0,1.7,1.2,2.6,1.8,1.7,4.0,6.9,9,3.7,Suburban,0,1,142.6,10.3
52,0,5.3,2.8,3.1,2.4,1.9,2.7,2.5,4.0,3.1,7.5,1,2.9,Suburban,0,1,175.7,16.9
47,1,2.8,2.1,1.5,0.2,3.8,0.9,1.7,5.4,1.2,6.0,1,2.7,Urban,0,1,139.9,20.7
46,0,5.2,2.5,2.2,1.7,0.7,2.2,2.9,4.8,1.1,6.7,3,4.7,Urban,1,0,95.1,22.4
59,2,6.9,5.7,3.5,1.0,1.1,3.1,1.1,2.2,1.6,7.1,6,1.6,Suburban,1,1,251.0,4.5
36,1,5.7,2.2,1.5,0.6,0.0,0.6,3.9,1.9,0.8,5.9,2,5.8,Suburban,1,1,74.4,12.0
34,1,6.8,3.7,1.4,1.2,1.9,4.1,1.9,3.5,0.8,8.2,1,1.5,Urban,0,1,263.7,6.8
17,1,4.8,2.8,2.8,0.3,1.0,0.8,1.2,3.4,1.2,6.7,8,5.7,Urban,0,0,145.4,23.2
45,1,8.0,3.7,2.6,0.4,0.1,4.0,2.7,1.1,0.8,6.9,10,0.0,Urban,1,1,194.9,20.4
48,0,0.9,4.3,1.2,0.1,1.4,0.9,0.8,2.2,1.4,5.5,9,3.6,Suburban,0,0,160.8,11.3
59,0,6.3,2.5,0.6,1.3,3.0,1.9,2.2,3.4,1.6,4.5,10,4.2,Suburban,0,0,106.1,5.0
32,1,8.7,4.1,2.2,1.2,1.1,1.8,3.7,1.3,0.0,4.9,1,2.3,Urban,1,0,216.4,0.0
31,0,9.0,7.1,1.6,0.6,1.2,0.4,0.5,1.5,0.0,7.2,3,3.6,Suburban,0,1,180.8,0.0
47,1,5.5,3.9,0.3,1.8,3.0,2.8,3.4,1.7,0.4,5.6,5,2.3,Urban,0,1,145.2,0.0
64,2,3.3,5.4,1.3,0.7,1.5,2.9,0.5,2.0,1.5,7.4,7,3.9,Suburban,0,0,186.4,0.0
55,2,8.7,3.7,2.6,1.6,0.3,2.7,3.0,0.5,0.4,8.5,10,3.5,Urban,1,1,143.1,25.0
29,1,5.9,1.6,1.8,1.1,2.2,1.7,0.9,3.4,3.5,7.4,4,7.4,Suburban,1,0,39.9,0.0
57,0,5.7,3.4,3.6,0.7,2.6,1.2,3.4,1.5,2.1,7.0,6,0.2,Suburban,1,0,64.5,1.5
55,0,4.2,2.5,0.0,0.9,1.3,3.3,1.3,2.8,3.2,7.3,1,3.4,Rural,1,0,148.9,2.6
46,1,3.5,2.1,3.3,0.4,1.6,2.3,1.6,2.6,2.1,7.8,4,2.2,Rural,0,1,134.1,30.8
21,1,7.1,2.9,1.7,1.1,0.2,1.1,0.9,1.2,0.0,6.9,8,3.2,Suburban,1,0,145.5,9.5
38,0,7.3,2.8,1.5,1.0,0.6,2.3,0.0,0.2,0.0,7.3,5,2.7,Rural,0,0,133.0,18.0
14,0,6.4,1.4,0.4,1.3,1.2,0.0,0.6,2.6,0.7,5.8,8,2.3,Urban,0,1,93.9,11.4
21,2,4.5,7.1,2.5,1.4,1.6,2.1,0.0,1.9,0.0,5.3,1,2.0,Urban,0,1,80.9,0.0
21,0,3.9,4.2,0.2,1.1,0.9,2.8,0.0,3.1,2.3,5.9,10,4.4,Rural,1,0,107.7,22.3
52,0,3.1,3.4,2.8,0.3,1.1,1.8,2.4,3.6,1.0,6.1,9,2.3,Rural,1,1,187.7,13.2
29,0,4.9,3.1,0.5,1.5,1.4,2.9,3.8,0.0,1.4,6.1,4,3.0,Suburban,0,0,109.1,9.0
13,0,4.0,4.8,0.6,1.0,0.5,3.0,4.2,2.2,2.6,7.9,9,3.4,Urban,0,1,202.1,24.1
37,0,2.6,6.1,0.8,0.1,1.2,2.3,0.6,3.9,3.1,3.2,8,1.6,Rural,1,0,98.2,7.2
55,1,7.3,4.0,1.3,1.2,2.7,4.1,1.9,4.4,0.9,6.2,8,4.2,Urban,0,0,209.3,8.8
52,0,3.4,3.2,2.9,1.2,0.9,3.6,3.4,0.1,0.0,7.4,2,1.1,Urban,1,0,124.2,7.2
54,0,8.0,5.2,3.5,0.8,0.6,2.8,0.4,4.0,0.0,7.3,3,4.0,Suburban,0,0,134.6,18.6
37,1,6.8,3.2,1.4,0.9,3.6,2.4,3.4,1.2,2.3,5.5,10,3.8,Urban,0,0,135.0,16.5
51,0,6.6,3.7,2.0,0.7,1.7,1.7,3.5,3.4,1.5,8.6,9,2.7,Urban,0,1,179.1,12.2
47,1,9.3,4.5,2.5,1.2,0.7,1.2,0.0,1.8,0.3,4.8,3,0.8,Rural,0,1,162.6,1.6
15,0,3.4,2.4,1.7,1.1,2.1,3.0,0.0,3.5,1.9,6.1,8,3.0,Urban,1,1,157.0,7.0
62,0,7.7,0.0,2.5,0.5,1.8,1.8,1.5,2.0,0.1,6.1,5,0.9,Rural,1,1,146.0,1.6
49,1,5.4,2.3,2.0,1.8,0.9,0.8,3.1,0.6,0.0,6.1,7,2.8,Rural,0,0,121.5,19.3
56,1,11.1,4.2,1.7,0.7,1.5,1.0,0.2,1.7,0.0,8.1,4,4.6,Rural,1,1,204.8,0.0
56,1,5.2,4.1,0.6,0.0,1.2,1.2,0.0,3.2,0.0,6.5,8,3.0,Rural,1,0,154.3,22.8
63,0,4.9,5.0,2.1,0.8,2.5,4.1,2.1,2.0,2.4,6.9,4,5.5,Suburban,0,1,178.7,20.3
42,1,6.9,2.4,3.0,1.5,2.2,3.0,2.8,1.1,1.0,7.6,5,3.6,Suburban,0,1,160.0,2.7
50,2,5.6,5.4,1.2,0.9,0.0,2.0,1.2,0.8,1.2,5.7,1,4.5,Rural,1,0,128.9,6.7
46,1,4.5,3.3,0.0,0.2,3.4,2.5,1.3,1.4,1.4,6.3,10,4.4,Urban,0,0,269.8,4.3
24,2,4.1,3.9,1.7,0.5,1.2,2.6,2.8,1.4,0.2,8.5,8,5.8,Urban,0,0,211.5,13.4
31,2,8.9,4.4,3.5,0.5,3.2,1.0,1.0,3.2,0.7,7.0,7,0.4,Suburban,1,0,123.0,21.3
49,0,3.7,0.9,3.2,0.7,2.2,0.6,1.0,2.0,0.8,5.2,5,2.0,Suburban,1,1,252.6,19.5
56,0,6.4,1.5,1.4,0.9,1.7,3.3,2.3,2.1,0.3,5.5,6,3.1,Suburban,0,1,196.4,6.5
61,0,8.1,1.4,2.5,1.2,1.4,0.4,2.5,2.3,0.7,7.6,1,4.6,Suburban,0,0,95.4,20.0
29,0,8.2,4.6,2.6,1.1,4.3,2.0,1.7,3.2,1.1,5.1,8,3.3,Suburban,0,0,194.1,19.4
22,1,4.8,2.5,3.5,1.1,1.2,1.1,3.8,3.3,1.0,5.9,9,3.0,Suburban,0,0,170.8,8.5
61,1,5.6,6.0,0.4,1.9,0.8,2.3,2.9,1.8,1.6,6.7,5,5.1,Urban,0,1,158.3,9.9
59,1,5.2,3.0,0.9,1.4,0.9,1.7,1.6,2.2,0.7,6.5,10,2.3,Urban,0,1,200.7,22.3
24,1,2.9,0.8,0.0,1.4,1.5,2.6,0.5,3.3,2.7,8.3,7,2.2,Suburban,0,1,167.0,18.5
28,1,7.1,2.0,1.3,0.1,1.5,0.0,3.2,1.6,0.2,3.6,10,4.0,Urban,1,1,49.5,19.8
36,0,6.1,3.2,3.1,0.6,2.5,3.3,3.2,1.8,0.7,7.1,4,7.8,Rural,0,1,82.3,30.7
31,2,8.9,3.8,1.4,0.2,2.3,2.9,1.9,3.3,1.6,6.2,6,3.0,Rural,0,0,107.2,14.4
20,1,4.4,1.5,0.7,0.6,2.3,3.2,2.3,1.8,1.8,8.1,2,1.7,Suburban,0,1,249.8,12.6
43,0,8.2,3.9,2.2,1.4,1.3,3.1,2.8,2.8,0.0,6.2,4,1.9,Rural,0,1,182.6,20.9
33,1,8.3,4.3,2.3,0.8,2.2,2.4,3.9,0.4,1.1,6.3,5,2.3,Suburban,0,0,177.1,25.9
29,0,6.1,2.0,1.0,1.5,2.3,1.2,3.1,3.3,2.0,6.5,9,5.7,Urban,0,0,155.4,5.1
35,2,1.7,6.0,1.5,1.3,1.4,2.5,2.5,2.2,0.0,5.7,9,2.3,Suburban,0,1,103.9,8.4
49,0,5.0,2.2,2.2,1.0,1.8,2.3,3.1,3.0,1.1,5.8,8,3.6,Urban,0,0,77.3,1.9
28,2,9.6,1.5,2.7,1.5,2.3,3.1,3.4,4.0,0.0,6.3,4,2.8,Urban,1,1,199.8,12.7
18,1,6.6,0.7,1.4,1.7,1.7,2.7,2.3,2.1,0.4,8.5,6,0.4,Urban,0,1,233.2,17.1
20,0,7.4,4.8,1.2,1.2,1.8,2.1,3.1,0.5,1.3,5.9,7,2.3,Suburban,0,1,183.9,2.4
37,0,5.8,3.0,3.9,1.1,2.9,2.5,1.2,2.0,1.0,5.7,1,0.0,Suburban,0,1,125.5,19.1
30,1,5.6,2.3,1.7,1.3,1.7,2.6,3.2,4.1,0.1,6.0,1,3.4,Urban,1,1,129.6,6.4
37,2,2.3,0.8,2.2,0.3,0.9,3.3,1.2,2.7,2.4,6.5,4,4.0,Urban,1,0,184.7,5.7
24,1,7.6,2.4,2.6,0.9,0.2,4.1,0.8,1.1,0.9,8.7,3,1.3,Suburban,0,0,144.2,19.0
27,0,8.2,6.6,0.2,1.0,1.6,2.7,1.8,2.2,1.7,5.6,10,1.9,Urban,0,0,142.1,5.0
38,1,4.1,0.0,2.0,0.8,1.2,2.6,0.4,3.1,2.7,9.5,4,0.3,Urban,0,1,123.1,0.0
53,1,5.6,2.1,0.4,0.6,2.3,1.7,1.3,2.3,0.5,7.0,9,0.0,Suburban,0,1,116.8,15.9
57,0,5.4,5.7,1.9,1.5,3.1,1.6,2.5,2.3,1.8,5.3,2,0.0,Urban,0,0,144.0,8.9
38,0,6.8,4.9,3.4,1.1,0.5,1.1,2.3,1.6,1.6,5.8,4,4.3,Urban,0,1,70.8,19.6
59,1,4.9,2.1,1.0,1.1,0.6,0.0,2.8,1.7,0.0,4.2,7,2.4,Urban,0,1,181.0,16.7
44,1,7.9,3.3,0.3,1.7,1.5,1.0,2.8,2.8,2.4,6.6,2,3.4,Suburban,0,1,56.6,0.0
22,0,6.1,3.7,3.9,0.9,0.7,1.8,2.4,3.1,1.3,7.8,8,7.1,Rural,0,0,203.3,20.5
28,1,0.9,3.2,0.9,0.8,1.3,1.6,1.0,2.3,0.7,6.5,10,5.0,Rural,1,1,123.6,25.2
19,1,6.9,5.7,0.5,1.7,1.0,2.5,3.1,1.9,0.0,7.5,4,4.1,Suburban,0,1,144.1,18.3
29,2,8.0,3.5,3.6,0.3,0.5,1.0,1.9,3.5,0.0,7.0,9,2.0,Urban,1,0,177.9,18.6
35,0,3.7,4.7,0.8,1.0,2.3,1.1,2.3,1.9,1.1,8.0,1,6.1,Urban,0,0,135.6,8.0
38,1,6.8,3.3,3.6,0.6,1.6,0.0,2.1,2.9,0.0,5.3,7,5.5,Urban,0,0,113.1,6.2
33,0,9.7,0.0,2.3,1.1,3.3,2.6,3.9,3.2,1.8,7.6,1,4.8,Suburban,1,0,164.3,11.7
34,0,6.2,1.2,3.3,1.3,1.9,0.9,0.6,0.9,0.8,8.8,10,3.0,Suburban,0,0,259.9,17.4
19,0,8.3,1.5,2.2,1.3,2.8,1.1,1.6,2.7,0.0,9.6,9,1.2,Suburban,0,1,189.4,17.2
26,0,5.1,2.6,3.1,1.5,0.8,2.7,2.6,0.0,0.5,8.2,10,6.0,Urban,0,1,112.1,6.5
27,1,6.0,6.1,1.1,0.9,0.8,0.9,2.0,2.4,0.1,6.7,10,4.7,Urban,0,1,132.4,5.7
19,1,5.6,3.5,1.4,0.9,3.7,2.5,1.4,3.3,0.0,5.3,1,2.6,Urban,0,0,126.1,0.0
21,1,5.2,2.8,0.0,1.3,0.9,0.6,0.0,2.9,0.0,5.5,3,2.4,Suburban,0,1,98.4,15.2
63,0,5.7,4.9,3.0,1.4,0.6,2.0,1.7,3.5,1.3,6.3,7,0.6,Urban,0,1,180.0,6.9
60,1,2.7,0.8,2.4,0.3,0.3,1.3,2.4,3.0,0.2,8.7,1,4.5,Suburban,0,0,133.7,7.6
20,0,5.3,2.3,1.0,1.2,3.4,1.7,2.7,1.8,3.1,5.9,5,3.3,Urban,0,1,165.9,23.8
62,1,8.7,2.0,0.3,0.8,1.2,3.8,1.8,0.5,2.2,6.7,6,3.8,Suburban,0,1,19.3,14.8
35,1,4.1,3.6,2.3,1.0,1.9,0.0,2.2,2.6,2.8,7.6,3,4.9,Urban,1,0,184.5,12.6
41,0,3.9,4.3,3.7,0.8,1.7,3.7,0.6,3.1,1.9,3.0,6,4.4,Urban,0,1,120.4,16.6
30,0,6.1,3.7,1.9,0.6,0.8,0.9,2.5,0.2,0.6,5.2,4,1.3,Urban,1,1,99.7,21.4
43,1,6.2,3.7,1.3,0.5,1.2,3.0,2.0,3.0,1.5,8.8,6,3.0,Urban,1,1,83.1,0.0
42,0,6.8,2.5,1.1,0.9,2.3,3.3,2.2,2.6,0.9,7.8,6,3.8,Urban,0,1,104.0,5.5
64,1,5.8,3.5,3.2,1.2,0.3,2.5,1.7,2.0,1.5,7.8,4,4.0,Rural,0,1,128.6,8.1
51,0,6.1,1.7,1.2,0.7,2.2,0.5,2.3,3.1,2.1,5.4,1,0.0,Urban,0,1,194.4,2.2
47,0,5.3,4.0,1.6,1.6,2.9,2.3,2.8,2.1,1.8,8.2,3,1.0,Urban,0,1,127.8,7.9
30,1,3.4,2.2,3.0,2.2,1.8,5.1,2.3,2.1,1.2,5.5,10,4.3,Suburban,1,1,199.1,0.0
54,0,5.9,1.3,2.6,1.2,2.8,2.0,0.0,0.8,1.3,6.6,7,4.3,Suburban,0,1,164.6,17.4
51,0,7.4,3.1,1.7,1.0,0.1,1.9,2.3,3.0,1.4,7.3,2,6.2,Urban,0,1,241.0,5.9
29,0,7.0,0.1,1.3,0.5,0.0,1.8,1.5,0.8,2.3,7.5,4,0.0,Suburban,0,0,125.0,11.6
26,1,2.5,5.2,3.5,1.2,1.7,2.6,1.2,1.6,0.7,7.1,6,4.8,Suburban,1,1,170.7,10.4
43,1,6.5,4.2,0.9,1.7,0.9,1.9,3.6,3.1,0.9,6.3,5,3.8,Urban,0,0,212.4,14.5
36,2,4.2,3.5,1.8,2.0,2.4,2.3,0.9,2.3,0.7,4.3,6,0.9,Suburban,1,1,181.5,0.0
47,1,8.8,0.6,0.5,1.7,1.2,1.6,1.0,4.7,1.3,6.6,5,0.0,Urban,1,0,141.5,13.6
56,0,6.7,1.9,3.2,1.4,1.6,0.8,0.0,3.3,1.8,3.9,9,4.9,Urban,0,0,125.6,7.8
57,0,7.8,3.1,1.5,1.2,1.6,4.8,3.7,3.5,1.5,7.2,2,1.0,Rural,0,0,52.8,13.3
46,0,6.0,2.6,1.3,0.5,1.6,1.9,3.1,3.6,1.1,5.3,4,0.4,Urban,0,1,138.0,0.6
15,1,5.9,0.5,2.7,1.0,1.0,5.8,1.6,2.2,2.3,6.3,1,3.9,Urban,0,1,103.9,13.3
49,1,9.0,1.0,0.6,0.9,0.1,2.5,2.7,1.8,0.4,5.9,7,3.0,Rural,1,1,122.9,20.4
55,0,7.9,2.6,2.6,1.0,1.3,2.7,0.0,0.9,0.0,7.2,1,4.1,Suburban,0,1,152.6,11.5
52,1,6.2,1.1,1.6,0.6,3.0,1.6,2.6,0.6,1.5,5.6,6,3.9,Suburban,0,1,71.9,4.3
